標題,連結,作者,來源,日期
2025年國際身心障礙者日～共演、共感、共創的舞台　讓心聲演繹為新生,https://tw.news.yahoo.com/2025%E5%B9%B4%E5%9C%8B%E9%9A%9B%E8%BA%AB%E5%BF%83%E9%9A%9C%E7%A4%99%E8%80%85%E6%97%A5-%E5%85%B1%E6%BC%94-%E5%85%B1%E6%84%9F-%E5%85%B1%E5%89%B5%E7%9A%84%E8%88%9E%E5%8F%B0-%E8%AE%93%E5%BF%83%E8%81%B2%E6%BC%94%E7%B9%B9%E7%82%BA%E6%96%B0%E7%94%9F-033400199.html,未知來源 新聞中心,未知來源,2025-11-24 11:34
《我的英雄學院》動畫最終季封神！單集IMDb衝上9.9分創系列紀錄,https://tw.news.yahoo.com/%E3%80%8A%E6%88%91%E7%9A%84%E8%8B%B1%E9%9B%84%E5%AD%B8%E9%99%A2%E3%80%8B%E5%8B%95%E7%95%AB%E6%9C%80%E7%B5%82%E5%AD%A3%E5%B0%81%E7%A5%9E%EF%BC%81%E5%96%AE%E9%9B%86imdb%E8%A1%9D%E4%B8%8A99%E5%88%86%E5%89%B5%E7%B3%BB%E5%88%97%E7%B4%80%E9%8C%84-033400919.html,未知來源 新聞中心,未知來源,2025-11-24 11:35
田中央醫院放光彩   大林慈院勇奪 ICQCC 金獎,https://tw.news.yahoo.com/%E7%94%B0%E4%B8%AD%E5%A4%AE%E9%86%AB%E9%99%A2%E6%94%BE%E5%85%89%E5%BD%A9-%E5%A4%A7%E6%9E%97%E6%85%88%E9%99%A2%E5%8B%87%E5%A5%AA-icqcc-%E9%87%91%E7%8D%8E-033115604.html,未知來源 新聞中心,未知來源,2025-11-24 11:31
疫苗接種率雪崩式下滑，莫德納淪為標普「空頭最愛標的」,https://tw.stock.yahoo.com/news/%E7%96%AB%E8%8B%97%E6%8E%A5%E7%A8%AE%E7%8E%87%E9%9B%AA%E5%B4%A9%E5%BC%8F%E4%B8%8B%E6%BB%91-%E8%8E%AB%E5%BE%B7%E7%B4%8D%E6%B7%AA%E7%82%BA%E6%A8%99%E6%99%AE-%E7%A9%BA%E9%A0%AD%E6%9C%80%E6%84%9B%E6%A8%99%E7%9A%84-033645190.html,未知來源 新聞中心,未知來源,2025-11-24 11:36
醫美診所納評鑑   醫師公會帶頭反彈！批大費周章、造成不方便,https://tw.news.yahoo.com/%E9%86%AB%E7%BE%8E%E8%A8%BA%E6%89%80%E7%B4%8D%E8%A9%95%E9%91%91-%E9%86%AB%E5%B8%AB%E5%85%AC%E6%9C%83%E5%B8%B6%E9%A0%AD%E5%8F%8D%E5%BD%88-%E6%89%B9%E5%A4%A7%E8%B2%BB%E5%91%A8%E7%AB%A0-%E9%80%A0%E6%88%90%E4%B8%8D%E6%96%B9%E4%BE%BF-033402959.html,未知來源 新聞中心,未知來源,2025-11-24 11:34
逆轉護理師出走潮！台東醫院人力「不減反增」  院長：增福利、減瑣事,https://tw.news.yahoo.com/%E9%80%86%E8%BD%89%E8%AD%B7%E7%90%86%E5%B8%AB%E5%87%BA%E8%B5%B0%E6%BD%AE-%E5%8F%B0%E6%9D%B1%E9%86%AB%E9%99%A2%E4%BA%BA%E5%8A%9B-%E4%B8%8D%E6%B8%9B%E5%8F%8D%E5%A2%9E-%E9%99%A2%E9%95%B7-%E5%A2%9E%E7%A6%8F%E5%88%A9-033405865.html,未知來源 新聞中心,未知來源,2025-11-24 11:34
「台灣＋中華民國」認同逐年下降  王興煥：社會逐漸看清中華民國曖昧性,https://tw.news.yahoo.com/%E5%8F%B0%E7%81%A3-%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B-%E8%AA%8D%E5%90%8C%E9%80%90%E5%B9%B4%E4%B8%8B%E9%99%8D-%E7%8E%8B%E8%88%88%E7%85%A5-%E7%A4%BE%E6%9C%83%E9%80%90%E6%BC%B8%E7%9C%8B%E6%B8%85%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B%E6%9B%96%E6%98%A7%E6%80%A7-023424591.html,未知來源 新聞中心,未知來源,2025-11-24 11:39
柯佳嬿才說在反省！坤達「燦笑打高爾夫」被目擊...閃兵遭求刑2年8月,https://tw.news.yahoo.com/%E6%9F%AF%E4%BD%B3%E5%AC%BF%E6%89%8D%E8%AA%AA%E5%9C%A8%E5%8F%8D%E7%9C%81-%E5%9D%A4%E9%81%94-%E7%87%A6%E7%AC%91%E6%89%93%E9%AB%98%E7%88%BE%E5%A4%AB-%E8%A2%AB%E7%9B%AE%E6%93%8A-%E9%96%83%E5%85%B5%E9%81%AD%E6%B1%82%E5%88%912%E5%B9%B48%E6%9C%88-033500766.html,未知來源 新聞中心,未知來源,2025-11-24 11:35
韓國瑜也挺大巨蛋民歌 趙少康直白虧歌手：老了、胖了,https://tw.news.yahoo.com/%E9%9F%93%E5%9C%8B%E7%91%9C%E4%B9%9F%E6%8C%BA%E5%A4%A7%E5%B7%A8%E8%9B%8B%E6%B0%91%E6%AD%8C-%E8%B6%99%E5%B0%91%E5%BA%B7%E7%9B%B4%E7%99%BD%E8%99%A7%E6%AD%8C%E6%89%8B-%E8%80%81%E4%BA%86-%E8%83%96%E4%BA%86-033500946.html,未知來源 新聞中心,未知來源,2025-11-24 11:35
焦點股》雙鴻：散熱族群漲跌互見 股價震盪,https://tw.news.yahoo.com/%E7%84%A6%E9%BB%9E%E8%82%A1-%E9%9B%99%E9%B4%BB-%E6%95%A3%E7%86%B1%E6%97%8F%E7%BE%A4%E6%BC%B2%E8%B7%8C%E4%BA%92%E8%A6%8B-%E8%82%A1%E5%83%B9%E9%9C%87%E7%9B%AA-033555957.html,未知來源 新聞中心,未知來源,2025-11-24 11:35
楊智伃諷綠營淪垃圾回收站　許智傑反讚藍營最強爆破士：打臉鄭麗文跟黃國昌,https://tw.news.yahoo.com/%E6%A5%8A%E6%99%BA%E4%BC%83%E8%AB%B7%E7%B6%A0%E7%87%9F%E6%B7%AA%E5%9E%83%E5%9C%BE%E5%9B%9E%E6%94%B6%E7%AB%99-%E8%A8%B1%E6%99%BA%E5%82%91%E5%8F%8D%E8%AE%9A%E8%97%8D%E7%87%9F%E6%9C%80%E5%BC%B7%E7%88%86%E7%A0%B4%E5%A3%AB-%E6%89%93%E8%87%89%E9%84%AD%E9%BA%97%E6%96%87%E8%B7%9F%E9%BB%83%E5%9C%8B%E6%98%8C-033600494.html,未知來源 新聞中心,未知來源,2025-11-24 11:36
亞洲健康識能國際研討會在中山醫大登場　超過20國專家齊聚台灣,https://tw.news.yahoo.com/%E4%BA%9E%E6%B4%B2%E5%81%A5%E5%BA%B7%E8%AD%98%E8%83%BD%E5%9C%8B%E9%9A%9B%E7%A0%94%E8%A8%8E%E6%9C%83%E5%9C%A8%E4%B8%AD%E5%B1%B1%E9%86%AB%E5%A4%A7%E7%99%BB%E5%A0%B4-%E8%B6%85%E9%81%8E20%E5%9C%8B%E5%B0%88%E5%AE%B6%E9%BD%8A%E8%81%9A%E5%8F%B0%E7%81%A3-033543134.html,未知來源 新聞中心,未知來源,2025-11-24 11:35
「用愛串聯全台」傳遞全台的愛到脆弱家庭  特別送聖誕祝福到光復,https://tw.news.yahoo.com/%E3%80%8C%E7%94%A8%E6%84%9B%E4%B8%B2%E8%81%AF%E5%85%A8%E5%8F%B0%E3%80%8D%E5%82%B3%E9%81%9E%E5%85%A8%E5%8F%B0%E7%9A%84%E6%84%9B%E5%88%B0%E8%84%86%E5%BC%B1%E5%AE%B6%E5%BA%AD-%E7%89%B9%E5%88%A5%E9%80%81%E8%81%96%E8%AA%95%E7%A5%9D%E7%A6%8F%E5%88%B0%E5%85%89%E5%BE%A9-034036380.html,未知來源 新聞中心,未知來源,2025-11-24 11:40
台美建交民調今公布  陳南天：中國打壓只會讓更多人選擇「不跪中國」,https://tw.news.yahoo.com/%E5%8F%B0%E7%BE%8E%E5%BB%BA%E4%BA%A4%E6%B0%91%E8%AA%BF%E4%BB%8A%E5%85%AC%E5%B8%83-%E9%99%B3%E5%8D%97%E5%A4%A9-%E4%B8%AD%E5%9C%8B%E6%89%93%E5%A3%93%E5%8F%AA%E6%9C%83%E8%AE%93%E6%9B%B4%E5%A4%9A%E4%BA%BA%E9%81%B8%E6%93%87-%E4%B8%8D%E8%B7%AA%E4%B8%AD%E5%9C%8B-023134214.html,未知來源 新聞中心,未知來源,2025-11-24 11:40
單親媽徒手悶死小姊弟！認生活、經濟壓力大　三審無期徒刑定讞,https://tw.news.yahoo.com/%E5%96%AE%E8%A6%AA%E5%AA%BD%E5%BE%92%E6%89%8B%E6%82%B6%E6%AD%BB%E5%B0%8F%E5%A7%8A%E5%BC%9F-%E8%AA%8D%E7%94%9F%E6%B4%BB-%E7%B6%93%E6%BF%9F%E5%A3%93%E5%8A%9B%E5%A4%A7-%E4%B8%89%E5%AF%A9%E7%84%A1%E6%9C%9F%E5%BE%92%E5%88%91%E5%AE%9A%E8%AE%9E-034100486.html,未知來源 新聞中心,未知來源,2025-11-24 11:41
洪秀柱指高市早苗冒進、賴清德失策：把台灣推向危險邊緣,https://tw.news.yahoo.com/%E6%B4%AA%E7%A7%80%E6%9F%B1%E6%8C%87%E9%AB%98%E5%B8%82%E6%97%A9%E8%8B%97%E5%86%92%E9%80%B2-%E8%B3%B4%E6%B8%85%E5%BE%B7%E5%A4%B1%E7%AD%96-%E6%8A%8A%E5%8F%B0%E7%81%A3%E6%8E%A8%E5%90%91%E5%8D%B1%E9%9A%AA%E9%82%8A%E7%B7%A3-032125730.html,未知來源 新聞中心,未知來源,2025-11-24 11:21
黃國昌站搭高鐵！律師揭真相：省小錢花大錢,https://tw.news.yahoo.com/%E9%BB%83%E5%9C%8B%E6%98%8C%E7%AB%99%E6%90%AD%E9%AB%98%E9%90%B5-%E5%BE%8B%E5%B8%AB%E6%8F%AD%E7%9C%9F%E7%9B%B8-%E7%9C%81%E5%B0%8F%E9%8C%A2%E8%8A%B1%E5%A4%A7%E9%8C%A2-034104797.html,未知來源 新聞中心,未知來源,2025-11-24 11:41
林飛帆護航「國防手冊」大翻車！凌濤開酸：洗地不成反自打臉,https://tw.news.yahoo.com/%E6%9E%97%E9%A3%9B%E5%B8%86%E8%AD%B7%E8%88%AA-%E5%9C%8B%E9%98%B2%E6%89%8B%E5%86%8A-%E5%A4%A7%E7%BF%BB%E8%BB%8A-%E5%87%8C%E6%BF%A4%E9%96%8B%E9%85%B8-%E6%B4%97%E5%9C%B0%E4%B8%8D%E6%88%90%E5%8F%8D%E8%87%AA%E6%89%93%E8%87%89-025826179.html,未知來源 新聞中心,未知來源,2025-11-24 11:21
造謠全民安全指引　劉世芳：這種人是公主病,https://tw.news.yahoo.com/%E9%80%A0%E8%AC%A0%E5%85%A8%E6%B0%91%E5%AE%89%E5%85%A8%E6%8C%87%E5%BC%95-%E5%8A%89%E4%B8%96%E8%8A%B3-%E9%80%99%E7%A8%AE%E4%BA%BA%E6%98%AF%E5%85%AC%E4%B8%BB%E7%97%85-024513784.html,未知來源 新聞中心,未知來源,2025-11-24 11:41
東海女大生遭輾斃調解破局！司機認超時駕駛「保險不賠」…林母：沒誠意,https://tw.news.yahoo.com/%E6%9D%B1%E6%B5%B7%E5%A5%B3%E5%A4%A7%E7%94%9F%E9%81%AD%E8%BC%BE%E6%96%83%E8%AA%BF%E8%A7%A3%E7%A0%B4%E5%B1%80-%E5%8F%B8%E6%A9%9F%E8%AA%8D%E8%B6%85%E6%99%82%E9%A7%95%E9%A7%9B-%E4%BF%9D%E9%9A%AA%E4%B8%8D%E8%B3%A0-%E6%9E%97%E6%AF%8D-%E6%B2%92%E8%AA%A0%E6%84%8F-034200608.html,未知來源 新聞中心,未知來源,2025-11-24 11:42
鄭麗文先拜吳石再謁蔣經國 鍾佳濱：地下的人有知恐怕會跳起來,https://tw.news.yahoo.com/%E9%84%AD%E9%BA%97%E6%96%87%E5%85%88%E6%8B%9C%E5%90%B3%E7%9F%B3%E5%86%8D%E8%AC%81%E8%94%A3%E7%B6%93%E5%9C%8B-%E9%8D%BE%E4%BD%B3%E6%BF%B1-%E5%9C%B0%E4%B8%8B%E7%9A%84%E4%BA%BA%E6%9C%89%E7%9F%A5%E6%81%90%E6%80%95%E6%9C%83%E8%B7%B3%E8%B5%B7%E4%BE%86-032242706.html,未知來源 新聞中心,未知來源,2025-11-24 11:22
范雲國際自由聯盟演說：台灣與世界自由夥伴共同前進  籲團結反制中國跨國鎮壓,https://tw.news.yahoo.com/%E8%8C%83%E9%9B%B2%E5%9C%8B%E9%9A%9B%E8%87%AA%E7%94%B1%E8%81%AF%E7%9B%9F%E6%BC%94%E8%AA%AA-%E5%8F%B0%E7%81%A3%E8%88%87%E4%B8%96%E7%95%8C%E8%87%AA%E7%94%B1%E5%A4%A5%E4%BC%B4%E5%85%B1%E5%90%8C%E5%89%8D%E9%80%B2-%E7%B1%B2%E5%9C%98%E7%B5%90%E5%8F%8D%E5%88%B6%E4%B8%AD%E5%9C%8B%E8%B7%A8%E5%9C%8B%E9%8E%AE%E5%A3%93-030441123.html,未知來源 新聞中心,未知來源,2025-11-24 11:23
64%民眾願保衛台灣！苗博雅：習近平看到數字會知道侵略台灣非好選項,https://tw.news.yahoo.com/64-%E6%B0%91%E7%9C%BE%E9%A1%98%E4%BF%9D%E8%A1%9B%E5%8F%B0%E7%81%A3-%E8%8B%97%E5%8D%9A%E9%9B%85-%E7%BF%92%E8%BF%91%E5%B9%B3%E7%9C%8B%E5%88%B0%E6%95%B8%E5%AD%97%E6%9C%83%E7%9F%A5%E9%81%93%E4%BE%B5%E7%95%A5%E5%8F%B0%E7%81%A3%E9%9D%9E%E5%A5%BD%E9%81%B8%E9%A0%85-032400123.html,未知來源 新聞中心,未知來源,2025-11-24 11:24
張元斌列席立院外交及國防委員會 (圖),https://tw.news.yahoo.com/%E5%BC%B5%E5%85%83%E6%96%8C%E5%88%97%E5%B8%AD%E7%AB%8B%E9%99%A2%E5%A4%96%E4%BA%A4%E5%8F%8A%E5%9C%8B%E9%98%B2%E5%A7%94%E5%93%A1%E6%9C%83-%E5%9C%96-032436712.html,未知來源 新聞中心,未知來源,2025-11-24 11:24
高市與李強G20峰會「保持距離」　中國為「台灣有事」致函聯合國　日本政府斥責內容「毫無根據」,https://tw.news.yahoo.com/%E9%AB%98%E5%B8%82%E8%88%87%E6%9D%8E%E5%BC%B7g20%E5%B3%B0%E6%9C%83-%E4%BF%9D%E6%8C%81%E8%B7%9D%E9%9B%A2-%E4%B8%AD%E5%9C%8B%E7%82%BA-%E5%8F%B0%E7%81%A3%E6%9C%89%E4%BA%8B-%E8%87%B4%E5%87%BD%E8%81%AF%E5%90%88%E5%9C%8B-032534340.html,未知來源 新聞中心,未知來源,2025-11-24 11:25
楊智伃諷綠營淪垃圾回收站　許智傑反讚藍營最強爆破士：打臉鄭麗文跟黃國昌,https://tw.news.yahoo.com/%E6%A5%8A%E6%99%BA%E4%BC%83%E8%AB%B7%E7%B6%A0%E7%87%9F%E6%B7%AA%E5%9E%83%E5%9C%BE%E5%9B%9E%E6%94%B6%E7%AB%99-%E8%A8%B1%E6%99%BA%E5%82%91%E5%8F%8D%E8%AE%9A%E8%97%8D%E7%87%9F%E6%9C%80%E5%BC%B7%E7%88%86%E7%A0%B4%E5%A3%AB-%E6%89%93%E8%87%89%E9%84%AD%E9%BA%97%E6%96%87%E8%B7%9F%E9%BB%83%E5%9C%8B%E6%98%8C-033600494.html,未知來源 新聞中心,未知來源,2025-11-24 11:36
永和新里程碑   大陳公辦都更單元6動工,https://tw.news.yahoo.com/%E6%B0%B8%E5%92%8C%E6%96%B0%E9%87%8C%E7%A8%8B%E7%A2%91-%E5%A4%A7%E9%99%B3%E5%85%AC%E8%BE%A6%E9%83%BD%E6%9B%B4%E5%96%AE%E5%85%836%E5%8B%95%E5%B7%A5-033107541.html,未知來源 新聞中心,未知來源,2025-11-24 11:31
AI影片造謠「低調來大陸」　王世堅提交流3原則不朝貢,https://tw.news.yahoo.com/ai%E5%BD%B1%E7%89%87%E9%80%A0%E8%AC%A0-%E4%BD%8E%E8%AA%BF%E4%BE%86%E5%A4%A7%E9%99%B8-%E7%8E%8B%E4%B8%96%E5%A0%85%E6%8F%90%E4%BA%A4%E6%B5%813%E5%8E%9F%E5%89%87%E4%B8%8D%E6%9C%9D%E8%B2%A2-033009838.html,未知來源 新聞中心,未知來源,2025-11-24 11:30
吳志中列席立院外交及國防委員會 (圖),https://tw.news.yahoo.com/%E5%90%B3%E5%BF%97%E4%B8%AD%E5%88%97%E5%B8%AD%E7%AB%8B%E9%99%A2%E5%A4%96%E4%BA%A4%E5%8F%8A%E5%9C%8B%E9%98%B2%E5%A7%94%E5%93%A1%E6%9C%83-%E5%9C%96-032438516.html,未知來源 新聞中心,未知來源,2025-11-24 11:24
藍營推中配參政免棄國籍 宜蘭代理縣長林茂盛：專心縣政,https://tw.news.yahoo.com/%E8%97%8D%E7%87%9F%E6%8E%A8%E4%B8%AD%E9%85%8D%E5%8F%83%E6%94%BF%E5%85%8D%E6%A3%84%E5%9C%8B%E7%B1%8D-%E5%AE%9C%E8%98%AD%E4%BB%A3%E7%90%86%E7%B8%A3%E9%95%B7%E6%9E%97%E8%8C%82%E7%9B%9B-%E5%B0%88%E5%BF%83%E7%B8%A3%E6%94%BF-033245278.html,未知來源 新聞中心,未知來源,2025-11-24 11:32
黃國昌站搭高鐵！律師揭真相：省小錢花大錢,https://tw.news.yahoo.com/%E9%BB%83%E5%9C%8B%E6%98%8C%E7%AB%99%E6%90%AD%E9%AB%98%E9%90%B5-%E5%BE%8B%E5%B8%AB%E6%8F%AD%E7%9C%9F%E7%9B%B8-%E7%9C%81%E5%B0%8F%E9%8C%A2%E8%8A%B1%E5%A4%A7%E9%8C%A2-034104797.html,未知來源 新聞中心,未知來源,2025-11-24 11:41
造謠全民安全指引　劉世芳：這種人是公主病,https://tw.news.yahoo.com/%E9%80%A0%E8%AC%A0%E5%85%A8%E6%B0%91%E5%AE%89%E5%85%A8%E6%8C%87%E5%BC%95-%E5%8A%89%E4%B8%96%E8%8A%B3-%E9%80%99%E7%A8%AE%E4%BA%BA%E6%98%AF%E5%85%AC%E4%B8%BB%E7%97%85-024513784.html,未知來源 新聞中心,未知來源,2025-11-24 11:41
